prequal_id,checkout_id,prequal_date,completed_prequal,approved,assignment_date,group
0418d36e-f684-439e-8be9-ba358d693200,,2019-06-27,1,0,,control
0458e44e-5828-49a8-a0ab-294cc762bd29,,2019-06-29,0,0,2019-06-29,experiment
05112365-2933-43db-ae46-d05e24395d54,,2019-06-17,0,0,,control
0d0d0623-ce62-4ba3-9451-23978b9a0b52,,2019-06-28,0,0,2019-06-28,experiment
0d2f4a80-aa0c-4741-a500-da6b8b78ad02,4ae8413f-fb2f-4398-83b7-df1d7c7ae9db,2019-06-26,1,1,2019-06-26,experiment
0d391c51-8990-4b05-9a6a-0ed78298a053,42a007fa-97a5-43c5-a8a7-36264b01b15e,2019-06-30,1,1,,control
0d9296ea-3c7e-4d72-ac04-a9a349ecce80,,2019-06-16,0,0,,control
0dbbea0a-f364-45d4-8568-744663945430,,2019-06-27,1,1,,control
031af93c-cf63-4b73-9db0-6686f534f055,,2019-06-25,0,0,2019-06-25,experiment
03229a3f-027d-4d19-bc7b-484b3414a0e8,,2019-06-30,1,1,,control
034c96ff-d261-4d6b-afe7-113a5d873df9,,2019-06-23,0,0,,control
039d3849-d708-44f9-9655-b7622c12c37b,,2019-06-24,0,0,,control
05a16630-bc33-4878-85b7-e13f08ea855b,4c6dd254-1545-4f6b-80fa-73562f92e9b7,2019-06-29,1,1,2019-06-29,experiment
05a8f168-37a5-4aad-8b1b-19b5d35d8903,,2019-06-30,0,0,2019-06-30,experiment
05c0484e-ff89-43cd-86bf-fb15dba032a2,,2019-06-27,0,0,,control
065c6929-8056-4fb1-9546-2a3c661bbab4,700e4252-46a0-4277-8ec1-e54bbbeb2c48,2019-06-29,1,1,,control
02b2cab8-2797-4eb1-86bf-7eb7f73ac88a,,2019-06-17,0,0,,control
032feecf-1318-4858-a36e-6d123b183692,,2019-06-29,0,0,2019-06-29,experiment
0393318d-e6c5-4b2e-b84f-fd23efae7a19,,2019-06-20,1,1,,control
03e39206-4183-402d-8dd6-0dad7e41cb04,,2019-06-28,0,0,,control
058173eb-3404-4fe6-badc-a7d0414e1f4b,bbe1d418-b88f-4d63-a425-d8af58f6b0b2,2019-06-29,1,1,2019-06-29,experiment
059f0c2c-6e5a-4c1e-8f33-dd7927f79e8b,,2019-06-29,0,0,,control
05ed93ed-e0bb-4b84-b5c5-4875c131c70a,,2019-06-18,0,0,2019-06-18,experiment
06047269-2fb5-442d-be07-b9ca8494aee4,,2019-06-26,0,0,2019-06-26,experiment
0657ac46-5e51-4a7d-8266-9f8edbc6682d,,2019-06-28,0,0,,control
041d13bf-cdfe-4152-838d-edf3667ed7b3,3649058c-3806-4382-9f47-d9e4a0f97503,2019-06-30,1,1,2019-06-30,experiment
042b4700-2323-453d-a677-41d219a0192f,1d8de136-b919-4d27-9df6-3a2b8ea237d5,2019-06-21,1,1,2019-06-21,experiment
0441ec2f-6672-4310-b029-ea583c4a5dec,7e89b688-30cf-4c74-8edc-7642f83661a3,2019-06-25,1,1,2019-06-25,experiment
048e097b-13de-4edb-8ddb-2b7a646e8806,,2019-06-19,1,1,,control
05bfbc17-a873-4699-aec1-4979429d99cd,b8408292-9992-4c70-a562-b204376ee09b,2019-06-30,1,1,2019-06-30,experiment
06022cdf-7178-4036-bbec-857741a409e8,,2019-06-26,1,0,2019-06-26,experiment
007966b7-1e15-4ba3-9756-21214a0e8173,dc15774b-50c4-4a56-b2ac-e959c95e384c,2019-06-19,1,1,,control
012c06a7-1afd-4e57-9d84-af775e2f390a,6bdd146a-2927-43cc-bbf7-95c3b9de7aab,2019-06-22,1,1,2019-06-22,experiment
017c840e-4a85-44a7-b147-902c143cdfed,,2019-06-18,0,0,,control
02bf37a3-934f-4137-9bb7-8079d61c9fae,1c415fc4-8ed7-4f14-bdd9-983d65c51335,2019-06-25,1,1,,control
030efc46-9cab-4a7b-9fa7-2c028677d46e,,2019-06-20,0,0,,control
0748759f-e094-4db7-be4a-1257798df2fe,,2019-06-18,0,0,,control
07d5305d-315d-4565-a6b4-187db94d9460,911958c5-24c7-4253-8bce-f4755e40db15,2019-06-26,1,1,2019-06-26,experiment
08cc8635-2135-4be3-aa03-d173f11223c2,b4f6af94-77e7-41b3-829c-9736b20ece17,2019-06-25,1,1,2019-06-25,experiment
0118cadb-13c3-4788-8a51-6b01eabaa53b,,2019-06-16,0,0,,control
0274243a-3c12-4d75-8ee7-c8a897e77adc,,2019-06-28,1,1,,control
0281a8ee-0d11-4b81-a494-a82fb2827a4f,,2019-06-30,0,0,,control
02ae66aa-63bd-4e1c-af14-931121d424f4,,2019-06-24,1,1,,control
033cfe13-e32f-48b9-9e31-c8febefee6e2,,2019-06-26,1,0,2019-06-26,experiment
034b087f-87ae-4426-aa2d-001650bd48aa,,2019-06-30,0,0,,control
03981a2d-01ad-41b7-8ebe-cea891e23f93,3db842a1-6fae-4e17-b369-e604d284c46b,2019-06-20,1,1,2019-06-20,experiment
066e73d5-11a0-4656-81bb-6fa0ace78e4a,,2019-06-28,1,0,2019-06-28,experiment
06b4e943-ca54-42db-b724-49e366cce8de,40dcff00-71df-4695-9e3f-d2014850946e,2019-06-25,1,1,,control
06ca62ad-a483-4fe6-b0be-170d1cb7368e,,2019-06-21,1,0,,control
06f0925f-9229-4f5a-83cc-8b2cd66ec12d,,2019-06-17,1,0,2019-06-17,experiment
0703a798-7b20-422b-b516-0c85819c11ba,,2019-06-22,0,0,,control
01b0ada7-ed97-438d-a93a-0eff0cdf5cd0,820d4373-44a2-4018-9fb2-57e025256c4b,2019-06-16,1,1,2019-06-16,experiment
01eb24ff-9cc7-4085-9b40-45a2a9cc245b,,2019-06-25,0,0,2019-06-25,experiment
04735721-0a44-48d5-b72a-1534ed04d404,fbfc6422-68b8-498e-a3d3-f8e89808d743,2019-06-25,1,1,,control
06cfdeb0-68b5-4398-a7e1-8f4cb6c6dc90,,2019-06-28,1,0,,control
0763ccb7-0b2e-4ae3-ade0-f7b7597a3e3a,,2019-06-27,0,0,,control
0766f91e-b480-46a0-ab17-90ab5ab7d913,3240bda9-97a0-4352-972e-f6d5ed14a378,2019-06-18,1,1,,control
079c26ef-44d5-46f7-8a00-c94e667b8034,f663dad6-3ff3-49bb-a5b0-968e757416b2,2019-06-27,1,1,,control
053bb7ee-01a7-45c6-842b-e45fa9a2d964,,2019-06-26,1,0,,control
059de2d5-7552-4f38-bb04-40006fc156fb,,2019-06-22,0,0,,control
06048131-7539-4886-8359-c4d04f3ead89,,2019-06-28,0,0,,control
06114322-78ba-4483-83d5-92ab126cc4f9,,2019-06-30,0,0,,control
09b083e1-5fc5-439d-bfbf-a16f9a1c66e2,,2019-06-25,0,0,2019-06-25,experiment
09b4203c-2e5b-43ae-86ad-13381960417c,,2019-06-16,0,0,2019-06-16,experiment
0a1f761d-6c03-4b3c-96e8-44cc724a4496,,2019-06-29,1,0,,control
0a42ca98-3863-4ece-af09-ad5aa77f8504,,2019-06-29,1,1,,control
0dd72ca0-c2f2-4e60-a38a-404d2350e4e0,2a1f40c7-e50e-409f-b339-38c7d4ff3b4c,2019-06-21,1,1,,control
0e41b67a-446d-47f6-a15d-6936a410326d,,2019-06-19,1,1,,control
0eea551b-9aa8-4117-a990-c3f88ec450d0,,2019-06-17,0,0,,control
039013c6-f45e-468c-844c-ded640b40a9a,,2019-06-26,0,0,2019-06-26,experiment
03cc9a14-bfef-4361-b24b-7d80b1090fc3,,2019-06-17,0,0,,control
06ad61f9-c101-48b8-885d-fb5dcc34009f,c5354b72-f8c4-4e07-b892-25358224cdc1,2019-06-28,1,1,,control
071aefb1-aee4-4186-a20d-72fbb0e055de,ff270750-da2e-4ecf-859f-7f9a1fe5b60b,2019-06-19,1,1,,control
0786019a-0016-4353-82b3-5c66bdd4dd26,,2019-06-20,0,0,2019-06-20,experiment
029d30c1-7995-4e62-9ef5-d018a1a8e7bc,,2019-06-16,0,0,2019-06-16,experiment
02da001f-5c09-40bc-b551-ed8714dc4efc,,2019-06-23,1,1,,control
02de7666-2629-44ec-87ab-ea387c5207dd,,2019-06-20,1,0,2019-06-20,experiment
0319bbd2-2ba1-4ad5-b22b-1a1d085d2218,,2019-06-27,0,0,2019-06-27,experiment
034510ee-a94a-40e7-a01b-e2b0bb6f5cbf,,2019-06-24,0,0,2019-06-24,experiment
0675a2e3-a3fb-43f8-8815-1df26e0f1aa4,,2019-06-26,0,0,2019-06-26,experiment
06978da9-9960-4f51-a73f-cb6eff76b8aa,,2019-06-24,1,0,,control
06995378-9a21-4136-b48d-4a26331c8de2,,2019-06-24,0,0,2019-06-24,experiment
06fe3869-c3a6-4caf-bd3c-73b703e03e97,,2019-06-25,0,0,,control
0087f9af-a6cd-4838-b779-771b9c3e42f9,,2019-06-30,1,1,,control
0121a614-36fc-42f4-a9e9-50317ced6550,2d7ac338-d266-41cf-96fe-041787000759,2019-06-22,1,1,,control
0141e7b4-7d3a-4af8-947b-542fffa5b1c3,bc588053-cb2a-4c87-b18a-8f1f255b6b51,2019-06-17,1,1,,control
02b04d75-d301-4800-8f8f-d8aace2d9dcc,,2019-06-25,0,0,,control
02cf411d-fc9f-4e21-b31e-d797d610cb6c,1ba84922-064b-4ec2-b413-2b4f4ed71941,2019-06-17,1,1,2019-06-17,experiment
031ea956-e7bb-4b9c-a473-498642d803ce,,2019-06-18,0,0,,control
0566c311-4e9d-4460-8f4d-8b11f9d6570c,,2019-06-28,0,0,2019-06-28,experiment
059f405e-274c-44ad-a0fb-1ce5b90e07a9,3ae643b7-84e8-4aa5-bac4-bbd5c4efd336,2019-06-19,1,1,2019-06-19,experiment
05e1128a-87ab-4786-9ef4-0d87eec7c346,,2019-06-26,0,0,,control
06cf9f6d-c216-4590-9b06-16e5fdf8443f,,2019-06-24,0,0,,control
06da644e-c5d5-454d-9e55-09040b579a07,,2019-06-28,0,0,2019-06-28,experiment
075825f4-94e2-4b27-bbe8-d3ad8e28dda5,e024512c-9e4b-4280-8833-4e0288420e4d,2019-06-30,1,1,2019-06-30,experiment
003ce455-863f-4b8a-a936-c2310c47451c,,2019-06-25,0,0,2019-06-25,experiment
00428138-69ea-4d73-96f0-0fdffcf3c340,,2019-06-30,0,0,2019-06-30,experiment
00f28def-2c74-4590-a565-c775eb083bac,,2019-06-29,0,0,2019-06-29,experiment
019a3e74-7cd5-4942-b0db-2453073e3ad3,,2019-06-27,0,0,2019-06-27,experiment
01d01ddf-4d06-4aae-8003-d4d8600b32c2,,2019-06-26,0,0,2019-06-26,experiment
023f82d7-fa5c-4aee-aaa4-0b84498ae0f1,,2019-06-25,1,0,2019-06-25,experiment
09f91986-1127-41e1-9191-c19c0a9ff5d0,,2019-06-26,1,0,,control
0560d0da-0dd3-442c-89ac-54e1e86ff1b3,b0e759fd-8876-4e10-8683-5e28c1c0ffef,2019-06-28,1,1,2019-06-28,experiment
0566a3dd-4c1e-4743-8da3-366428e56898,,2019-06-25,1,0,,control
05816090-6a39-4d9a-bffd-831e28d93996,,2019-06-17,0,0,2019-06-17,experiment
062d3cc9-aab2-484f-b35e-4352c48e939d,,2019-06-24,1,0,2019-06-24,experiment
063ea27f-a531-4c2c-bb1d-532efbe21914,,2019-06-21,0,0,2019-06-21,experiment
066b1093-c45f-49a7-9592-c7d86246aa6a,,2019-06-22,0,0,,control
06bd72ba-9efa-4e5a-b65f-480db227570e,,2019-06-27,1,1,2019-06-27,experiment
06c57b83-81ba-4afd-9d52-db9e2a6c0c9c,,2019-06-26,0,0,2019-06-26,experiment
046bf361-4a8a-4ae8-934d-67aa6b0e9596,50295370-f12d-4a18-b0ec-797dacee5df6,2019-06-23,1,1,,control
040bfa3b-bbec-40cd-b81f-84fc1fa04c5c,51640572-e50d-42a6-a23d-ee43ef1e687b,2019-06-16,1,1,2019-06-16,experiment
0476749c-7a75-4f03-a884-de910c8a82b8,,2019-06-17,1,0,2019-06-17,experiment
04ad2159-d6cc-4bd4-9376-eabeb0ae14e4,34c5b03c-d753-47b2-8782-a867fc7db587,2019-06-18,1,1,2019-06-18,experiment
04e5b14b-f3f5-454f-b9d3-81ffd47a02b6,,2019-06-16,0,0,,control
087225ad-c7d9-4943-8be0-50592595cfc7,,2019-06-16,0,0,,control
0131de6a-72b7-40c7-b9cf-ec4a0419a138,,2019-06-30,1,1,,control
0a779629-1cbf-4f07-9ee7-11927febb759,,2019-06-29,1,1,2019-06-29,experiment
014be1f4-c73a-4de4-ac50-b39ae45af514,,2019-06-23,0,0,,control
018263da-a2c4-410d-9ce1-cfc4c90cb9f2,,2019-06-18,0,0,,control
01a36681-fce4-4c34-ac5b-948a4cabff91,,2019-06-19,0,0,2019-06-19,experiment
077a9958-a68d-4021-8a66-f9d1925f3dc5,,2019-06-26,0,0,,control
079ad634-d3fe-4803-8bac-d5f3899d5974,8da2c96d-950a-4c74-8f81-f9357744fd6c,2019-06-17,1,1,,control
041fa71d-e225-45db-b9e2-980fec7ee65b,,2019-06-22,0,0,,control
0471ac3c-a276-4a11-9290-bdd513884b9a,,2019-06-16,1,0,,control
052eff76-d823-4b60-8a8a-6081f56545be,1841bbd6-ad15-42f9-b0a2-5ffeab7debf0,2019-06-20,1,1,,control
0883828a-129e-4610-9344-44e0a37922a2,,2019-06-17,0,0,,control
0946ee51-0d60-4623-bf42-cd89e70f07a2,,2019-06-26,1,0,,control
0966331a-4d94-4bc5-8b33-5d8d7f8bcb82,,2019-06-22,0,0,2019-06-22,experiment
0427eac1-c9e3-4045-9b57-82128b2da0f6,,2019-06-19,0,0,,control
045bc495-8096-43da-8aa7-e4538ccdee01,,2019-06-25,0,0,,control
04681543-96fe-4329-a0d3-2b0396966607,,2019-06-21,1,0,2019-06-21,experiment
0515948b-0359-4518-8a1b-87662f3059b9,,2019-06-28,1,0,,control
051e8a84-8296-4270-afbd-0de3fe76a724,,2019-06-23,1,0,2019-06-23,experiment
04030790-7d56-4a06-99a7-5f317db872c6,,2019-06-25,1,0,2019-06-25,experiment
045f7dde-e8ba-4808-aa7c-edf75d14c9fe,,2019-06-16,1,1,2019-06-16,experiment
017316a3-9599-41a6-bc24-9b1523f3de73,,2019-06-22,0,0,2019-06-22,experiment
0177dc8e-66c5-4a13-a506-599f81cfa15e,,2019-06-25,0,0,,control
01f3d7cd-bd80-4bd5-ba0f-cf27456d1798,64ccb3b0-0c1d-49ec-a4fb-5498dd9b2244,2019-06-24,1,1,,control
0298f73a-0c22-4fbe-bb9a-8a30b0ad96e7,762dcb44-911a-40be-8fca-7eae33ebf51c,2019-06-27,1,1,,control
07f8908f-1f16-4ce8-b288-c11b04e96d17,7d9b16cd-950a-42cf-8458-77ed57793e51,2019-06-21,1,1,,control
08b77e3d-9baf-4cef-aa43-0c98a7a124e4,,2019-06-21,0,0,2019-06-21,experiment
02a55cf9-bd33-48ce-9b69-2e6b8814b5b0,21ec7c1c-9158-49c1-b3c5-7411362cb4ae,2019-06-17,1,1,2019-06-17,experiment
02cf1322-0dd6-4880-baba-000c93e58dfc,693b7052-e45a-436b-8143-43b01049f8a4,2019-06-30,1,1,2019-06-30,experiment
03c628f6-92db-4111-a38c-8a3fb12a4b92,44317efe-9165-4593-bc0c-f6451af84cf0,2019-06-19,1,1,,control
03c7222c-58ba-41e9-b0a8-22c292409458,,2019-06-28,0,0,,control
01f57163-60b4-4895-98f4-b18a24e9f883,,2019-06-17,1,0,,control
07ce572d-a2b3-455a-b423-ca4c31e3f659,,2019-06-18,1,0,2019-06-18,experiment
01142044-e3e2-48dd-a8b0-00f98351c209,2711bff2-f418-4438-90a0-5537d02d741a,2019-06-18,1,1,,control
07600119-f11d-4463-9c94-7a74a286476a,5a27b785-6dc7-4276-8839-d85ea9e05344,2019-06-17,1,1,2019-06-17,experiment
07838a4d-b37a-439c-9ae5-78b209e10b86,a4746795-4e8c-4b52-858c-264cb12b89b1,2019-06-16,1,1,2019-06-16,experiment
06e7ff7e-30b4-4811-8ccc-e236faff240d,,2019-06-20,1,0,,control
06ed56a4-1b8f-4bae-a63c-f36655e69e6d,238710e9-fd8f-434f-bd72-7374ba53cb30,2019-06-25,1,1,2019-06-25,experiment
076fa615-48de-4ca2-9021-ed4e292d3848,2a0c009b-4123-4682-bb99-928caf469f37,2019-06-17,1,1,,control
07e52267-4dd8-44e8-8b4a-b4a3c315c40e,,2019-06-17,0,0,,control
03eda51a-8214-4c37-9246-b0b84b1f708b,,2019-06-30,0,0,2019-06-30,experiment
045f15de-3229-44e8-a1f2-694f1f32d481,,2019-06-22,0,0,,control
04b3e883-8dc0-4aef-aac4-9a7f88f2708d,626cd006-dba5-4861-9d04-05c158c74757,2019-06-22,1,1,2019-06-22,experiment
04d18f46-f017-44a1-bf9f-adc219fd1b1d,,2019-06-26,0,0,2019-06-26,experiment
04fa00c6-01fc-45fe-bbb8-665d7e52b222,,2019-06-19,0,0,,control
0ab6a0ba-0c1d-48f7-9792-d3f9b6d781af,,2019-06-28,0,0,,control
0ba52f30-eecf-4bef-b5e8-3c5113e5843f,,2019-06-20,1,0,,control
0ba82c86-a08c-467a-9c26-5c3889870c63,,2019-06-26,1,0,2019-06-26,experiment
03c779de-d8c7-4043-a00a-6147cb9b50ba,,2019-06-22,1,1,,control
03dd4b51-8379-4b81-949e-a1a4fcdd6216,,2019-06-25,0,0,2019-06-25,experiment
04084c69-1b56-41d0-8149-086a9d0e0217,,2019-06-23,0,0,,control
041eb079-83c6-43f3-9df8-efaf5ac1a20e,,2019-06-20,1,0,2019-06-20,experiment
0470a530-2690-4d95-9530-bac789680d3e,,2019-06-28,0,0,2019-06-28,experiment
047bb897-5c83-4e8d-a65b-52050d515591,,2019-06-22,0,0,,control
04e6ef32-c8d5-4540-a782-a0e912527805,,2019-06-26,0,0,,control
07b35bd7-d859-4e01-b882-508cfba12e7e,,2019-06-16,0,0,,control
083360e5-e461-4422-af45-b7deb5d605b3,7c82fd8c-128c-4e09-bb71-6ec56c1c3047,2019-06-29,1,1,,control
0894c654-f3e0-4c34-9bbe-27d6df32034c,,2019-06-22,0,0,,control
0f8801f4-b1f1-4187-ae1b-3250b708af65,,2019-06-16,0,0,,control
0faccc8f-641b-490b-ac4a-5ea49ceaa7a6,,2019-06-22,1,0,2019-06-22,experiment
0fe988dc-a861-421a-a880-09882b5937bb,,2019-06-26,0,0,2019-06-26,experiment
0ff4a8d5-d43e-440b-ad47-c0ea4332da41,,2019-06-29,0,0,,control
1043b892-bd00-45d7-a3bd-69d1f148df17,,2019-06-22,0,0,2019-06-22,experiment
105de874-0bab-49db-a951-79e8ed53619a,3b899fe1-b711-4b9a-8d99-538bce55c9b4,2019-06-24,1,1,2019-06-24,experiment
01713e0c-1155-4de8-8755-ae09af1f371d,bb4e54b9-ba9a-4635-82e5-94cedbceaf85,2019-06-17,1,1,,control
0180fbdc-341d-40b2-b31b-c7cba6b5b26b,,2019-06-20,0,0,2019-06-20,experiment
019b37d2-8662-472c-9c5f-4e930e16c65e,,2019-06-21,1,1,,control
01a1948c-51fd-429c-a84a-6b34b5e1a10c,,2019-06-21,1,0,2019-06-21,experiment
024fba6d-b60b-4207-ab03-0bc10f00e501,57dec80f-531e-4fc1-b968-1a647d2af3cb,2019-06-29,1,1,2019-06-29,experiment
004e8846-f49a-488f-956a-95527cd65688,584e4f86-9ba9-42f6-a35a-27a962dfd800,2019-06-25,1,1,,control
00bc155f-eec0-48c4-9c6f-8e9dc31ec9df,,2019-06-28,0,0,2019-06-28,experiment
00e6b07d-00fd-49e4-ba45-8693bd994114,,2019-06-25,1,0,2019-06-25,experiment
06883c43-e2de-4e46-bf21-a21a654921c7,,2019-06-26,0,0,,control
07050d32-6e7a-48bc-a19a-be577eede759,,2019-06-23,0,0,,control
07802ec6-004b-42b9-ad1b-34b1410fab5f,776f9250-fbf4-40de-8693-975d77281466,2019-06-18,1,1,2019-06-18,experiment
0784b29a-60ed-4c1c-945a-066260019238,,2019-06-23,0,0,,control
04088ed4-e3d2-4b9d-afd2-91698f8bd8ca,,2019-06-26,0,0,2019-06-26,experiment
04757e09-4e0b-4328-9c89-9ba62bd7b562,,2019-06-25,1,0,,control
02d53850-e658-4aa2-81d3-b0a3b3feed17,,2019-06-26,1,0,,control
02f000ab-b67c-4077-b910-283f83cbb747,,2019-06-17,1,1,2019-06-17,experiment
0379dd6a-f49b-40ee-ba0f-9d0630c1e5ff,97553b3f-1f79-48fc-ae8d-f8e43aa5af75,2019-06-23,1,1,,control
03ae874d-851b-4bcb-949b-dfcb57a8ab70,,2019-06-16,1,1,2019-06-16,experiment
03cc4345-c152-4feb-97cd-f7200760f94c,,2019-06-23,0,0,2019-06-23,experiment
03f7d49b-c7cd-46dc-88b4-c9748933a07b,,2019-06-21,0,0,2019-06-21,experiment
0a2ec341-a805-4ab7-9223-414bfeb61457,,2019-06-19,0,0,,control
0ad3ec65-71d1-4f25-b38c-feada232c0be,,2019-06-18,0,0,,control
0321afa3-5dd9-417e-a611-4b50c04e0952,,2019-06-19,0,0,2019-06-19,experiment
035e0f28-e31b-4aa7-99bc-5c6ca15ee093,44b266df-7ed8-4ce1-9f7f-026cc09ee740,2019-06-25,1,1,2019-06-25,experiment
0371860f-e69d-4548-8b84-06c7800b484a,,2019-06-17,0,0,2019-06-17,experiment
091a6648-51f2-4948-bc2b-6215335b528d,1f3e135b-18d5-4fd6-a889-2b61485dc77a,2019-06-19,1,1,2019-06-19,experiment
09c33e29-1c5e-46ce-a9d8-1f8e670c6323,9abdb9c9-70ab-41ea-9730-719962dc8039,2019-06-23,1,1,,control
0a2cd0f4-d02a-45da-8e90-b17cdda0dfcb,,2019-06-18,1,1,2019-06-18,experiment
0a3c6482-790a-457d-a51f-e1a3e0de7dc3,,2019-06-22,0,0,2019-06-22,experiment
0955ff5a-9fe5-422e-a355-938a8e80f5fe,,2019-06-26,0,0,,control
09700c33-46d2-44cc-a4a9-b427d3daed16,,2019-06-23,0,0,,control
0a672ef7-39bc-42e3-bbc7-de90214b859c,,2019-06-17,1,0,2019-06-17,experiment
0aa32215-6fcf-4b32-a8f1-3a553c00f89d,,2019-06-27,0,0,2019-06-27,experiment
0afcc654-c638-4868-938e-d8647bfb8bf6,,2019-06-19,0,0,,control
0ae72d69-a657-4a91-bff2-c443e11bdacd,,2019-06-23,0,0,,control
0b61022f-3505-4a06-935b-66d7f38763ee,,2019-06-18,1,1,2019-06-18,experiment
0b8f8f5a-b803-4905-bc27-2f4e111ed296,,2019-06-29,0,0,,control
0bc2ebde-e40a-4714-bea5-a6b69e904b0e,,2019-06-27,0,0,,control
0c06615e-6288-4377-80b9-8dcf86b25aa7,514308bb-e5b9-40c4-8865-a643a1a256d7,2019-06-26,1,1,,control
02c89105-089f-475e-85f5-a11993d2ac5a,,2019-06-18,1,0,,control
036761fd-8635-4fa0-acc0-477df67dc0cd,,2019-06-21,1,0,,control
03affcab-1a15-47a1-9b9e-ad5d33bf8056,,2019-06-27,1,0,2019-06-27,experiment
05f2aa77-61b2-4f38-b3b4-8ac260f5561a,d3b06672-538b-4773-9070-8be9c6de7483,2019-06-29,1,1,,control
0672bb6d-b0f9-46ed-95e0-3cb143fcc6d6,,2019-06-28,0,0,,control
0685a401-2ee5-4441-9d68-9849b2cb25d0,,2019-06-30,0,0,2019-06-30,experiment
054efe5b-e370-45e9-88c1-4b0921f61871,,2019-06-18,0,0,,control
05b05263-6f85-4bc6-95e0-fd9e6bda7763,3fd24c92-3806-44c5-9340-f8ecaa5bb8cc,2019-06-28,1,1,2019-06-28,experiment
05db949d-a8e9-4c45-a0c0-4cf9f647723e,,2019-06-29,1,0,2019-06-29,experiment
000b066e-b044-40e7-990b-4aa818b17dbe,,2019-06-20,0,0,,control
0056a9f5-e82c-4cc2-9278-85697abd5f6e,,2019-06-30,0,0,2019-06-30,experiment
0059793f-9b12-4567-88d8-6e106ca8d3ec,,2019-06-30,0,0,,control
00912c17-e084-4bd5-aa33-75d149344abf,,2019-06-27,0,0,,control
05e5f64f-1b22-495a-bbb5-37618ba10858,,2019-06-27,0,0,2019-06-27,experiment
069eeae2-83de-42d8-bd02-358a3bd5013a,,2019-06-29,1,1,2019-06-29,experiment
092258db-7950-4565-af50-51cd20a46178,df3ccd3f-490f-484b-9cbd-03f7cd1f360e,2019-06-22,1,1,2019-06-22,experiment
094066d7-b1e7-47c1-8cab-c82941a330e3,90015206-6066-4988-8f35-34379d848482,2019-06-29,1,1,2019-06-29,experiment
09905850-0d90-4836-ba8f-cf2c7c5be21e,,2019-06-27,0,0,2019-06-27,experiment
09a36f95-0621-4ee7-93e2-8e1f4ef412be,e5636f45-eda5-4708-a0c7-e948312aaf50,2019-06-26,1,1,,control
09b9b82a-4169-4ecc-97e1-0ee0aea0b621,,2019-06-28,0,0,2019-06-28,experiment
09ccbc5b-b925-4e5e-8ea8-0941690a6d07,,2019-06-18,1,0,,control
0a2821af-65ff-441f-b78b-fedf5c3ffb03,,2019-06-24,1,0,,control
01830104-d4b2-4602-95e3-0df63dbaf9c6,397ecddc-d847-4886-bd32-c9beabfd1928,2019-06-22,1,1,,control
024d5635-1eaa-42c9-afe5-1ca389ff993d,8dc7f251-5efe-4b2c-9e72-c2f52b8209df,2019-06-29,1,1,,control
02c43625-f8bc-43c4-ab90-9af925476ea8,161886e1-ebc8-4141-92da-73feddd28390,2019-06-27,1,1,,control
09c71530-9f60-423e-a5e4-bc03f4c2c17b,834d45c0-fcbf-40b9-a74d-d45ac54e2178,2019-06-21,1,1,,control
0a653552-b874-4b53-bb87-ac03d5849f88,,2019-06-23,1,1,,control
0817c825-8690-4683-8d39-017d4b0b8fa9,,2019-06-30,0,0,2019-06-30,experiment
0920396d-6e12-4498-a9c6-f007aeacf55a,,2019-06-22,0,0,,control
0592cd27-51b9-49b0-a569-578d8d22f9cd,,2019-06-17,0,0,2019-06-17,experiment
05b0e599-fd7f-4ce8-9b83-52799a39eec7,cb491e15-52e5-4e15-8ffe-d677adca664b,2019-06-28,1,1,,control
05b98a8e-b075-4b7f-80db-97d572ade755,b9fa5d3a-9332-4282-a369-98942262812e,2019-06-19,1,1,,control
05bec513-57a4-49a8-8dab-7513a5ca30a5,45cd7a81-c379-4765-9be9-fb2a83a008de,2019-06-24,1,1,,control
0654cbf2-6007-4233-ba13-4f626a56441e,,2019-06-21,0,0,2019-06-21,experiment
068a1826-bdae-4aca-9aa7-77b741a996c2,,2019-06-29,0,0,,control
091b8664-e473-4722-96dd-3cbd236ffa29,,2019-06-19,0,0,2019-06-19,experiment
09f37f29-bcb2-4c9b-9499-36003d4f2fe4,,2019-06-26,0,0,2019-06-26,experiment
0a0f679a-26e0-44fa-858e-fd2775c16480,,2019-06-16,0,0,,control
0807e7ed-6d35-4062-97cd-cfb2ca2ddec1,,2019-06-25,1,0,2019-06-25,experiment
05a1fbc0-9b70-43be-b0a9-0cbae0861d7e,,2019-06-22,1,1,,control
05dd8f7a-cd0b-4ada-bda3-fc56b7cf60bc,,2019-06-30,0,0,2019-06-30,experiment
05f6b425-0faf-4e9b-b2b7-c7880b0fcfe3,,2019-06-16,0,0,,control
0c0884d7-fd8d-4d40-b5ba-0112a3d27e14,,2019-06-28,1,0,2019-06-28,experiment
0c1723f8-24c2-4122-b79f-12c6069ee8e4,,2019-06-30,1,0,2019-06-30,experiment
0c56bbbf-f561-4c6f-be6f-fa1bed962112,,2019-06-27,0,0,,control
0cb409d8-4394-4b5f-b93a-1e9bad5cb3ee,c996b7d1-d2a0-427d-9422-68cb35d5a4be,2019-06-27,1,1,2019-06-27,experiment
0cdf9522-171d-4925-899b-7077f5864a3f,,2019-06-29,0,0,,control
03323a91-72b9-4848-aa79-e3f9143ef625,,2019-06-26,0,0,2019-06-26,experiment
0360f57e-3bcb-4e41-93a7-74892e4b2e4c,,2019-06-19,0,0,2019-06-19,experiment
